#,,,
# The Tor Project,,,
#,,,
# URL: https://metrics.torproject.org/userstats-bridge-country.csv?start=2017-01-01&end=2019-12-31&country=lb,,,
#,,,
date,country,users,frac
8/25/19,lb,23,73
8/26/19,lb,22,64
8/27/19,lb,30,74
8/28/19,lb,32,70
8/29/19,lb,30,78
8/30/19,lb,25,73
8/31/19,lb,26,70
9/1/19,lb,34,66
9/2/19,lb,36,65
9/3/19,lb,31,66
9/4/19,lb,29,68
9/5/19,lb,26,67
9/6/19,lb,27,67
9/7/19,lb,17,71
9/8/19,lb,12,73
9/9/19,lb,27,76
9/10/19,lb,33,71
9/11/19,lb,32,71
9/12/19,lb,33,70
9/13/19,lb,30,70
9/14/19,lb,25,65
9/15/19,lb,26,66
9/16/19,lb,24,70
9/17/19,lb,30,65
9/18/19,lb,33,61
9/19/19,lb,39,56
9/20/19,lb,35,60
9/21/19,lb,28,57
9/22/19,lb,29,64
9/23/19,lb,37,67
9/24/19,lb,31,62
9/25/19,lb,29,59
9/26/19,lb,27,65
9/27/19,lb,28,69
9/28/19,lb,24,68
9/29/19,lb,22,67
9/30/19,lb,21,71
10/1/19,lb,22,71
10/2/19,lb,27,70
10/3/19,lb,27,60
10/4/19,lb,24,67
10/5/19,lb,24,67
10/6/19,lb,21,66
10/7/19,lb,32,66
10/8/19,lb,35,68
10/9/19,lb,34,66
10/10/19,lb,30,67
10/11/19,lb,29,68
10/12/19,lb,22,68
10/13/19,lb,20,70
10/14/19,lb,23,71
10/15/19,lb,24,71
10/16/19,lb,25,73
10/17/19,lb,30,70
10/18/19,lb,33,70
10/19/19,lb,30,72
10/20/19,lb,29,63
10/21/19,lb,26,65
10/22/19,lb,24,66
10/23/19,lb,32,65
10/24/19,lb,26,65
10/25/19,lb,21,63
10/26/19,lb,15,63
10/27/19,lb,16,66
10/28/19,lb,21,69
10/29/19,lb,26,66
10/30/19,lb,45,64
10/31/19,lb,38,61
11/1/19,lb,28,61
11/2/19,lb,25,61
11/3/19,lb,26,59
11/4/19,lb,32,57
11/5/19,lb,28,60
11/6/19,lb,31,58
11/7/19,lb,35,57
11/8/19,lb,41,56
11/9/19,lb,32,56
11/10/19,lb,33,54
11/11/19,lb,38,56
11/12/19,lb,35,78
11/13/19,lb,42,63
11/14/19,lb,25,51
11/15/19,lb,31,56
11/16/19,lb,14,85
11/17/19,lb,16,71
11/18/19,lb,26,73
11/19/19,lb,27,62
11/20/19,lb,26,73
11/21/19,lb,22,75
11/22/19,lb,20,74
11/23/19,lb,23,69
11/24/19,lb,18,64
11/25/19,lb,25,63
11/26/19,lb,33,69
11/27/19,lb,29,67
11/28/19,lb,28,65
11/29/19,lb,27,63
11/30/19,lb,19,67
12/1/19,lb,19,64
12/2/19,lb,22,63
12/3/19,lb,24,66
12/4/19,lb,21,64
12/5/19,lb,24,61
