date,country,users,frac
4/21/18,iq,44,74
4/22/18,iq,49,71
4/23/18,iq,48,65
4/24/18,iq,46,71
4/25/18,iq,54,74
4/26/18,iq,56,74
4/27/18,iq,46,74
4/28/18,iq,46,73
4/29/18,iq,44,73
4/30/18,iq,49,73
5/1/18,iq,44,72
5/2/18,iq,41,73
5/3/18,iq,41,74
5/4/18,iq,39,74
5/5/18,iq,51,71
5/6/18,iq,54,69
5/7/18,iq,50,72
5/8/18,iq,49,70
5/9/18,iq,74,72
5/10/18,iq,73,76
5/11/18,iq,63,77
5/12/18,iq,72,76
5/13/18,iq,62,76
5/14/18,iq,62,76
5/15/18,iq,54,75
5/16/18,iq,51,76
5/17/18,iq,49,76
5/18/18,iq,49,76
5/19/18,iq,48,76
5/20/18,iq,47,76
5/21/18,iq,46,75
5/22/18,iq,46,71
5/23/18,iq,54,67
5/24/18,iq,117,75
5/25/18,iq,169,73
5/26/18,iq,192,68
5/27/18,iq,244,69
5/28/18,iq,260,69
5/29/18,iq,290,66
5/30/18,iq,306,62
5/31/18,iq,338,59
6/1/18,iq,315,63
6/2/18,iq,366,66
6/3/18,iq,386,63
6/4/18,iq,416,62
6/5/18,iq,461,60
6/6/18,iq,449,62
6/7/18,iq,462,62
6/8/18,iq,486,61
6/9/18,iq,431,57
6/10/18,iq,496,61
6/11/18,iq,375,57
6/12/18,iq,473,63
6/13/18,iq,412,64
6/14/18,iq,338,57
6/15/18,iq,343,64
6/16/18,iq,308,64
6/17/18,iq,310,67
6/18/18,iq,319,69
6/19/18,iq,342,73
6/20/18,iq,329,72
6/21/18,iq,306,74
6/22/18,iq,292,75
6/23/18,iq,297,72
6/24/18,iq,312,74
6/25/18,iq,293,74
6/26/18,iq,273,74
6/27/18,iq,255,72
6/28/18,iq,269,73
6/29/18,iq,236,73
6/30/18,iq,248,73
7/1/18,iq,257,69
7/2/18,iq,262,68
7/3/18,iq,279,66
7/4/18,iq,257,66
7/5/18,iq,254,61
7/6/18,iq,109,11
7/20/18,iq,118,100
7/21/18,iq,136,78
7/22/18,iq,159,78
7/23/18,iq,161,81
7/24/18,iq,153,81
7/25/18,iq,156,81
7/26/18,iq,148,83
7/27/18,iq,154,79
7/28/18,iq,151,78
7/29/18,iq,148,77
